,index,smiles,comp.ID,CAS-RN,formula,mass,name,line,phases
93284,93285,CCCCCCCCOC1=CC(C2=NC(C3=CC(OCCCCCCCC)=C(OCCCCCCCC)C(OCCCCCCCC)=C3)=NC(C3=CC=C(NS(=O)(=O)C(F)(F)F)C=C3)=C2)=CC(OCCCCCCCC)=C1OCCCCCCCC,115743.0,,C71H112F3N3O8S1,1224.725,,,Cr 30 D 148.4 is
93324,93325,CCCCCCCC1=CC=C(CCCCCCC)C2=C1C1=N/C3=C4\C(CCCCCCC)=CC=C(CCCCCCC)\C4=C(/N=C4\N=C(\N=C5/N/C(=N/C2=N/1)C1=C5C(CCCCCCC)=CC=C1CCCCCCC)C1=C4C(CCCCCCO)=CC=C1CCCCCCO)N3,115783.0,,C86H126N8O2,1303.973,,,Cr 110 D 146 is
93345,93346,CCCCCCSC1=CC=C(C#CC2=C(C#CC3=CC=C(SCCCCCC)C=C3)C(C#CC3=CC=C(SCCCCCC)C=C3)=C(OCCCCCCCCCCCO)C(C#CC3=CC=C(SCCCCCC)C=C3)=C2C#CC2=CC=C(SCCCCCC)C=C2)C=C1,115804.0,,C87H108O2S5,1346.112,,,Cr 56 D 167 is
93347,93348,CCCCCCCCCCOC1=CC(C2=O~[Cu+2]34~O=C(C5=CC(OCCCCCCCCCC)=C(OCCCCCCCCCC)C(OCCCCCCCCCC)=C5)C=C(C)[N-]~3CC[N-]~4C(C)=C2)=CC(OCCCCCCCCCC)=C1OCCCCCCCCCC,115806.0,,C82H142Cu1N2O8,1347.56,,,Cr 36.7 D 106.9 is
93354,93355,CCCCCCCCCCCCC1=CC=C(/C2=C3\C=C/C4=C(\C5=CC=C(CCCCCCCCCCCC)C=C5)C5=N6/C(=C(C7=CC=C(CCCCCCCCCCCC)C=C7)\C7=C\C=C8C(\C9=CC=C(CCCCCCCCCCCC)C=C9)=C9\C=CC2=N9~[V]~6(=O)(N\87)N34)C=C5)C=C1,115813.0,,C92H124N4O1V1,1352.937,,,Cr 21 D 153 is
93374,93375,CCCCCCCCCCCCOC1=CC(/C=C/C2=CN=CC(/C=C/C3=CC(OCCCCCCCCCCCC)=C(OCCCCCCCCCCCC)C(OCCCCCCCCCCCC)=C3)=C2)=CC(OCCCCCCCCCCCC)=C1OCCCCCCCCCCCC,115833.0,,C93H161N1O6,1389.277,"3',5'-Di(3,4,5-tridodecyloxystyryl)pyridin",,Cr 56 D 60 is
93402,93403,CCCCCCCCCCCCC1=CC=C(/C2=C3\C=C/C4=C(C5=CC=C(CCCCCCCCCCCC)C=C5)/C5=N6/C(=C(/C7=CC=C(CCCCCCCCCCCC)C=C7)C7=CC=C8/C(C9=CC=C(CCCCCCCCCCCC)C=C9)=C9/C=CC2=N9~[Mo]~6(=O)(O)(N87)N34)/C=C\5)C=C1,115861.0,,C92H125Mo1N4O2,1414.943,,,Cr -4 D 163 is
93415,93416,CCCCCCCC1=CC=C(CCCCCCC)C2=C1C1=N/C3=C4\C(CCCCCCC)=CC=C(CCCCCCC)\C4=C(/N=C4\N=C(\N=C5/N/C(=N/C2=N/1)C1=C5C(CCCCCCC)=CC=C1CCCCCCC)C1=C4C(CCCCCCOC(=O)C2=CSC(=C4SC=CS4)S2)=CC=C1C)N3,115874.0,,C88H118N8O2S4,1448.191,,,Cr 73 D 97 is
93421,93422,CCCCCCCCCCOC1=CC(C(=O)OC2=CC=C(/C=C/C3=CC=C(/C=C/C4=CC=C(OC(=O)C5=CC(OCCCCCCCCCC)=C(OCCCCCCCCCC)C(OCCCCCCCCCC)=C5)C=C4)C=C3)C=C2)=CC(OCCCCCCCCCC)=C1OCCCCCCCCCC,115880.0,,C96H146O10,1460.18,,,Cr 78 D 114 is
93425,93426,CCCCCCCCCCOC1=CC(C2=O~[Cu+2]34~O=C(C)C=C5/C=C(/C6=CC(OCCCCCCCCCC)=C(OCCCCCCCCCC)C(OCCCCCCCCCC)=C6)[O-]~[Cu+2]6(~[O-]/C(C)=C\C(=C2)[O-]~3~6)~[O-]5~4)=CC(OCCCCCCCCCC)=C1OCCCCCCCCCC,115884.0,,C84H140Cu2O12,1469.095,,,Cr 101.8 D 219.8 is
93432,93433,CCCCCCCCCCCCOC1=CC(C2=CC(C3=CC(OCCCCCCCCCCCC)=C(OCCCCCCCCCCCC)C(OCCCCCCCCCCCC)=C3)=O~[Rh+](~C#O)(~C#O)~[O-]2)=CC(OCCCCCCCCCCCC)=C1OCCCCCCCCCCCC,115891.0,,C89H155O10Rh1,1488.083,"Dicarbonyl-1,3-bis[(3',4',5'-tridodecyloxy)phenyl]-1,3-propandionatorhodium(I)",,Cr 24.3 D 103.1 is
93439,93440,CCCCCCCCCCCCOC1=CC2=C(C=C1OCCCCCCCCCCCC)/C1=N/C3=N/C(=N\N3CCCCCCCCCCCC)/N=C3\N/C(=N\C4=NC(=NN4CCCCCCCCCCCC)/N=C/2N1)C1=C3C=C(OCCCCCCCCCCCC)C(OCCCCCCCCCCCC)=C1,115898.0,,C92H156N12O4,1494.301,,,Cr 39 D 165 is
93448,93449,CCCCCCCCCCCCOC1=CC(C2=O~[Ni+2]34~O=C(C5=CC(OCCCCCCCCCCCC)=C(OCCCCCCCCCCCC)C(OCCCCCCCCCCCC)=C5)C=C(C)[N-]~3CC[N-]~4C(C)=C2)=CC(OCCCCCCCCCCCC)=C1OCCCCCCCCCCCC,115907.0,,C94H166N2Ni1O8,1511.026,,,Cr 44.5 D 91 is
93449,93450,CCCCCCCCCCCCOC1=CC(C2=O~[Cu+2]34~O=C(C5=CC(OCCCCCCCCCCCC)=C(OCCCCCCCCCCCC)C(OCCCCCCCCCCCC)=C5)C=C(C)[N-]~3CC[N-]~4C(C)=C2)=CC(OCCCCCCCCCCCC)=C1OCCCCCCCCCCCC,115908.0,,C94H166Cu1N2O8,1515.878,,,Cr 36.7 D 106.9 is
93468,93469,CCCCCCCCCCCCOC1=CC2=C(C=C1OCCCCCCCCCCCC)/C1=N/C3=N4C(=NN3CCCCCCCCCCCC)/N=C3/C5=C(C=C(OCCCCCCCCCCCC)C(OCCCCCCCCCCCC)=C5)/C5=N/C6=N7C(=NN6CCCCCCCCCCCC)/N=C/2N1[Ni]~7~4N35,115927.0,,C92H154N12Ni1O4,1550.979,,,Cr 37.1 D 303.8 is
93470,93471,CCCCCCCCCCCCOC1=CC2=C(C=C1OCCCCCCCCCCCC)/C1=N/C3=N4C(=NN3CCCCCCCCCCCC)/N=C3/C5=C(C=C(OCCCCCCCCCCCC)C(OCCCCCCCCCCCC)=C5)/C5=N/C6=N7C(=NN6CCCCCCCCCCCC)/N=C/2N1[Cu]~7~4N35,115929.0,,C92H154Cu1N12O4,1555.831,,,Cr 40.5 D 313.3 is
93472,93473,CCCCCCCCCCCCOC1=CC(C2=O~[Pd+2]34~O=C(C5=CC(OCCCCCCCCCCCC)=C(OCCCCCCCCCCCC)C(OCCCCCCCCCCCC)=C5)C=C(C)[N-]~3CC[N-]~4C(C)=C2)=CC(OCCCCCCCCCCCC)=C1OCCCCCCCCCCCC,115931.0,,C94H166N2O8Pd1,1558.732,,,Cr 78 D 116.2 is
93480,93481,CCCCCCCCCCCCOC1=CC(C2=CC(C3=CC(OCCCCCCCCCCCC)=C(OCCCCCCCCCCCC)C(OCCCCCCCCCCCC)=C3)=O~[Ir+](~C#O)(~C#O)~[O-]2)=CC(OCCCCCCCCCCCC)=C1OCCCCCCCCCCCC,115939.0,,C89H155Ir1O10,1577.394,"Dicarbonyl-1,3-bis[(3',4',5'-tridodecyloxy)phenyl]-1,3-propandionatoiridium(I)",,Cr 25.8 D 124.1 is
93487,93488,C=C/C=C/CCCCCCCCOC1=CC(C(=O)OC2=CC=C(/C=C/C3=CC=C(/C=C/C4=CC=C(OC(=O)C5=CC(OCCCCCCCC/C=C/C=C)=C(OCCCCCCCC/C=C/C=C)C(OCCCCCCCC/C=C/C=C)=C5)C=C4)C=C3)C=C2)=CC(OCCCCCCCC/C=C/C=C)=C1OCCCCCCC/C=C/CC=C,115946.0,,C108H146O10,1604.309,,,Cr 65.1 D 72 is
93491,93492,CCCCCCCCCCCCOC1=CC(C2=O~[Cu+2]34~O=C(C)C=C5/C=C(/C6=CC(OCCCCCCCCCCCC)=C(OCCCCCCCCCCCC)C(OCCCCCCCCCCCC)=C6)[O-]~[Cu+2]6(~[O-]/C(C)=C\C(=C2)[O-]~3~6)~[O-]5~4)=CC(OCCCCCCCCCCCC)=C1OCCCCCCCCCCCC,115950.0,,C96H164Cu2O12,1637.414,,,Cr 95.2 D 204.8 is
93496,93497,CCCCCCCCCCCCCCOC1=CC(C2=CC(C3=CC(OCCCCCCCCCCCCCC)=C(OCCCCCCCCCCCCCC)C(OCCCCCCCCCCCCCC)=C3)=O~[Rh+](~C#O)(~C#O)~[O-]2)=CC(OCCCCCCCCCCCCCC)=C1OCCCCCCCCCCCCCC,115955.0,,C101H179O10Rh1,1656.401,"Dicarbonyl-1,3-bis[(3',4',5'-tritetradecyloxy)phenyl]-1,3-propandionatorhodium(I)",,Cr 41 D 89 is
93507,93508,CCCCCOC1=CC(C2=O~[Cu+2]34~O=C(C5=CC(OCCCCC)=C(OCCCCC)C(OCCCCC)=C5)C=C5/C=C(/C6=CC(OCCCCC)=C(OCCCCC)C(OCCCCC)=C6)[O-]~[Cu+2]6(~[O-]/C(C7=CC(OCCCCC)=C(OCCCCC)C(OCCCCC)=C7)=C\C(=C2)[O-]~3~6)~[O-]5~4)=CC(OCCCCC)=C1OCCCCC,115966.0,,C94H144Cu2O18,1689.23,,,Cr 173 D 210.9 is
93513,93514,CCCCCCCCCCCCOC1=CC(C2=C/C3=C/C4=CC(C)=O~[Cu+2]5(~[O-]4)~[O-]/C(C4=CC(OCCCCCCCCCCCC)=C(OCCCCCCCCCCCC)C(OCCCCCCCCCCCC)=C4)=C\C(=C\C4=CC(C)=O~[Cu+2](~[O-]4)(~[O-]2)~O3)O~5)=CC(OCCCCCCCCCCCC)=C1OCCCCCCCCCCCC,115972.0,,C100H168Cu2O14,1721.488,,,Cr 57 D 165.4 is
93514,93515,C1=CC=C(COC2=CC(CC3=CC4=C(C=C3)C3=N\C4=N/C4=C5\C=CC(CC6=CC(OCC7=CC=CC=C7)=CC(OCC7=CC=CC=C7)=C6)=C\C5=C(/N=C5\N=C(\N=C6/N\C(=N/3)C3=C6C=CC(CC6=CC(OCC7=CC=CC=C7)=CC(OCC7=CC=CC=C7)=C6)=C3)C3=C5C=CC(CC5=CC(OCC6=CC=CC=C6)=CC(OCC6=CC=CC=C6)=C5)=C3)N4)=CC(OCC3=CC=CC=C3)=C2)C=C1,115973.0,,C116H90N8O8,1724.005,,,Cr 115 D 270 is
93521,93522,CCCCCCCCCCCCCCOC1=CC(C2=CC(C3=CC(OCCCCCCCCCCCCCC)=C(OCCCCCCCCCCCCCC)C(OCCCCCCCCCCCCCC)=C3)=O~[Ir+](~C#O)(~C#O)~[O-]2)=CC(OCCCCCCCCCCCCCC)=C1OCCCCCCCCCCCCCC,115980.0,,C101H179Ir1O10,1745.713,"Dicarbonyl-1,3-bis[(3',4',5'-tritetradecyloxy)phenyl]-1,3-propandionatoiridium(I)",,Cr 40.7 D 116 is
93526,93527,CCCCCCCCCCCCCCOC1=CC(C2=O~[Cu+2]34~O=C(C)C=C5/C=C(/C6=CC(OCCCCCCCCCCCCCC)=C(OCCCCCCCCCCCCCC)C(OCCCCCCCCCCCCCC)=C6)[O-]~[Cu+2]6(~[O-]/C(C)=C\C(=C2)[O-]~3~6)~[O-]5~4)=CC(OCCCCCCCCCCCCCC)=C1OCCCCCCCCCCCCCC,115985.0,,C108H188Cu2O12,1805.733,,,Cr 88.1 D 192.3 is
93536,93537,CCCCCCCCCCCCCCCCOC1=CC(C2=CC(C3=CC(OCCCCCCCCCCCCCCCC)=C(OCCCCCCCCCCCCCCCC)C(OCCCCCCCCCCCCCCCC)=C3)=O~[Rh+](~C#O)(~C#O)~[O-]2)=CC(OCCCCCCCCCCCCCCCC)=C1OCCCCCCCCCCCCCCCC,115995.0,,C113H203O10Rh1,1824.72,"Dicarbonyl-1,3-bis[(3',4',5'-trihexadecyloxy)phenyl]-1,3-propandionatorhodium(I)",,Cr 52.3 D 81.6 is
93543,93544,CCCCCCCCCCCCCCOC1=CC(C2=O~[Cu+2]34~O=C(C5=CC(OCCCCCCCCCCCCCC)=C(OCCCCCCCCCCCCCC)C(OCCCCCCCCCCCCCC)=C5)/C=C5/C=C(/C)[N-]6CCC[N-]7C(C)=C/C(=C/2)[O-]~3~[Cu+2]~7~6~[O-]5~4)=CC(OCCCCCCCCCCCCCC)=C1OCCCCCCCCCCCCCC,116002.0,,C111H194Cu2N2O10,1843.827,,,Cr 63.9 D 200.1 is
93544,93545,CCCCCCCCCCCCCCCCOC1=CC(C2=O~[Cu+2]34~O=C(C5=CC(OCCCCCCCCCCCCCCCC)=C(OCCCCCCCCCCCCCCCC)C(OCCCCCCCCCCCCCCCC)=C5)C=C(C)[N-]~3CC[N-]~4C(C)=C2)=CC(OCCCCCCCCCCCCCCCC)=C1OCCCCCCCCCCCCCCCC,116003.0,,C118H214Cu1N2O8,1852.516,,,Cr 44.4 D 88 is
93545,93546,C=CC(=C)CCCCCCCCCCCOC1=CC(C(=O)OC2=CC=C(/C=C/C3=CC=C(/C=C/C4=CC=C(OC(=O)C5=CC(OCCCCCCCCCCCC(=C)C=C)=C(OCCCCCCCCCCCC(=C)C=C)C(OCCCCCCCCCCCC(=C)C=C)=C5)C=C4)C=C3)C=C2)=CC(OCCCCCCCCCCCC(=C)C=C)=C1OCCCCCCCCCCCC(=C)C=C,116004.0,,C126H182O10,1856.787,,,Cr 52.8 D 57.4 is
93546,93547,CCCCCCOC1=CC(C2=O~[Cu+2]34~O=C(C5=CC(OCCCCCC)=C(OCCCCCC)C(OCCCCCC)=C5)C=C5/C=C(/C6=CC(OCCCCCC)=C(OCCCCCC)C(OCCCCCC)=C6)[O-]~[Cu+2]6(~[O-]/C(C7=CC(OCCCCCC)=C(OCCCCCC)C(OCCCCCC)=C7)=C\C(=C2)[O-]~3~6)~[O-]5~4)=CC(OCCCCCC)=C1OCCCCCC,116005.0,,C106H168Cu2O18,1857.549,,,Cr 97.6 D 217.6 is
93551,93552,CCCCCCCCCCOC1=C(OCCCCCCCCCC)C=C(NC(=O)NCCN(CCN(CCNC(=O)NC2=CC(OCCCCCCCCCC)=C(OCCCCCCCCCC)C=C2)C(=O)NC2=CC(OCCCCCCCCCC)=C(OCCCCCCCCCC)C=C2)C(=O)NC2=CC(OCCCCCCCCCC)=C(OCCCCCCCCCC)C=C2)C=C1,116010.0,,C114H198N8O12,1872.838,,,Cr 75 D 108 is
93552,93553,CCCCCCCCCCOC1=C(OCCCCCCCCCC)C=C(NC(=O)OCCN(CCN(CCOC(=O)NC2=CC(OCCCCCCCCCC)=C(OCCCCCCCCCC)C=C2)C(=O)NC2=CC(OCCCCCCCCCC)=C(OCCCCCCCCCC)C=C2)C(=O)NC2=CC(OCCCCCCCCCC)=C(OCCCCCCCCCC)C=C2)C=C1,116011.0,,C114H196N6O14,1874.808,,,Cr 109 D 115 is
93557,93558,CCCCCCCCCCOC1=CC=C(C2=O~[Cu+2]34~O=C(C5=CC(OCCCCCCCCCC)=C(OCCCCCCCCCC)C=C5)C=C5/C=C(/C6=CC=C(OCCCCCCCCCC)C(OCCCCCCCCCC)=C6)[O-]~[Cu+2]6(~[O-]C(C7=CC(OCCCCCCCCCC)=C(OCCCCCCCCCC)C=C7)=CC(=C2)[O-]~3~6)~[O-]5~4)C=C1OCCCCCCCCCC,116016.0,,C114H184Cu2O14,1905.764,,,Cr 151.5 D 230.6 is
93559,93560,CCCCCCCCCCCCCCOC1=CC(C2=C/C3=C/C(C(F)(F)F)=O~[Cu+2]45~O=C(C6=CC(OCCCCCCCCCCCCCC)=C(OCCCCCCCCCCCCCC)C(OCCCCCCCCCCCCCC)=C6)/C=C6/C=C(C(F)(F)F)[O-]~[Cu+2](~[O-]2)(~[O-]6~4)~[O-]3~5)=CC(OCCCCCCCCCCCCCC)=C1OCCCCCCCCCCCCCC,116018.0,,C108H182Cu2F6O12,1913.676,,,Cr 122.8 D 205.3 is
93560,93561,CCCCCCCCCCCCCCCCOC1=CC(C2=CC(C3=CC(OCCCCCCCCCCCCCCCC)=C(OCCCCCCCCCCCCCCCC)C(OCCCCCCCCCCCCCCCC)=C3)=O~[Ir+](~C#O)(~C#O)~[O-]2)=CC(OCCCCCCCCCCCCCCCC)=C1OCCCCCCCCCCCCCCCC,116019.0,,C113H203Ir1O10,1914.032,"Dicarbonyl-1,3-bis[(3',4',5'-trihexadecyloxy)phenyl]-1,3-propandionatoiridium(I)",,Cr 54.6 D 106.7 is
93566,93567,CCCCCCOC1=CC(C2=C/C3=C/C4=C/C(C5=CC(OCCCCCC)=C(OCCCCCC)C(OCCCCCC)=C5)=O~[Cu+2]5(~[O-]C(C6=CC(OCCCCCC)=C(OCCCCCC)C(OCCCCCC)=C6)=C/C(=C/C6=CC(C7=CC(OCCCCCC)=C(OCCCCCC)C(OCCCCCC)=C7)=O~[Cu+2](~[O-]6)(~[O-]2)~O3)O~5)~[O-]4)=CC(OCCCCCC)=C1OCCCCCC,116025.0,,C110H172Cu2O20,1941.623,,,Cr 65.7 D 205.9 is
93570,93571,CCCCCCCCCCCCCCCCOC1=CC(C2=O~[Cu+2]34~O=C(C)C=C5/C=C(/C6=CC(OCCCCCCCCCCCCCCCC)=C(OCCCCCCCCCCCCCCCC)C(OCCCCCCCCCCCCCCCC)=C6)[O-]~[Cu+2]6(~[O-]/C(C)=C\C(=C2)[O-]~3~6)~[O-]5~4)=CC(OCCCCCCCCCCCCCCCC)=C1OCCCCCCCCCCCCCCCC,116029.0,,C120H212Cu2O12,1974.052,,,Cr 91.5 D 177.7 is
93572,93573,CCCCCCCCCCOC1=C(OCCCCCCCCCC)C=C(C(=O)NCCCN(CCCCN(CCCNC(=O)C2=CC(OCCCCCCCCCC)=C(OCCCCCCCCCC)C=C2)CCCNC(=O)C2=CC(OCCCCCCCCCC)=C(OCCCCCCCCCC)C=C2)CCCNC(=O)C2=CC(OCCCCCCCCCC)=C(OCCCCCCCCCC)C=C2)C=C1,116031.0,,C124H216N6O12,1983.075,,,Cr 110 D 69.9 is
93574,93575,CCCCCCCCCCCCCCCCCCOC1=CC(C2=CC(C3=CC(OCCCCCCCCCCCCCCCCCC)=C(OCCCCCCCCCCCCCCCCCC)C(OCCCCCCCCCCCCCCCCCC)=C3)=O~[Rh+](~C#O)(~C#O)~[O-]2)=CC(OCCCCCCCCCCCCCCCCCC)=C1OCCCCCCCCCCCCCCCCCC,116033.0,,C125H227O10Rh1,1993.039,"Dicarbonyl-1,3-bis[(3',4',5'-trioctadecyloxy)phenyl]-1,3-propandionatorhodium(I)",,Cr 65.5 D 73.1 is
93578,93579,CCCCCCCCCCCCCCCCOC1=CC(C2=O~[Cu+2]34~O=C(C5=CC(OCCCCCCCCCCCCCCCC)=C(OCCCCCCCCCCCCCCCC)C(OCCCCCCCCCCCCCCCC)=C5)/C=C5/C=C(/C)[N-]6CC[N-]7C(C)=C/C(=C/2)[O-]~3~[Cu+2]~7~6~[O-]5~4)=CC(OCCCCCCCCCCCCCCCC)=C1OCCCCCCCCCCCCCCCC,116037.0,,C122H216Cu2N2O10,1998.12,,,Cr 76 D 205.4 is
93587,93588,CCCCCCCOC1=CC(C2=O~[Cu+2]34~O=C(C5=CC(OCCCCCCC)=C(OCCCCCCC)C(OCCCCCCC)=C5)C=C5/C=C(/C6=CC(OCCCCCCC)=C(OCCCCCCC)C(OCCCCCCC)=C6)[O-]~[Cu+2]6(~[O-]/C(C7=CC(OCCCCCCC)=C(OCCCCCCC)C(OCCCCCCC)=C7)=C\C(=C2)[O-]~3~6)~[O-]5~4)=CC(OCCCCCCC)=C1OCCCCCCC,116046.0,,C118H192Cu2O18,2025.868,,,Cr 96.2 D 192.6 is
93599,93600,CCCCCCCCCCCCCCCCCCOC1=CC(C2=CC(C3=CC(OCCCCCCCCCCCCCCCCCC)=C(OCCCCCCCCCCCCCCCCCC)C(OCCCCCCCCCCCCCCCCCC)=C3)=O~[Ir+](~C#O)(~C#O)~[O-]2)=CC(OCCCCCCCCCCCCCCCCCC)=C1OCCCCCCCCCCCCCCCCCC,116058.0,,C125H227Ir1O10,2082.351,"Dicarbonyl-1,3-bis[(3',4',5'-trioctadecyloxy)phenyl]-1,3-propandionatoiridium(I)",,Cr 65.3 D 93.2 is
93608,93609,CCCCCCCCOC1=CC(C2=O~[Cu+2]34~O=C(C5=CC(OCCCCCCCC)=C(OCCCCCCCC)C(OCCCCCCCC)=C5)C=C5/C=C(/C6=CC(OCCCCCCCC)=C(OCCCCCCCC)C(OCCCCCCCC)=C6)[O-]~[Cu+2]6(~[O-]/C(C7=CC(OCCCCCCCC)=C(OCCCCCCCC)C(OCCCCCCCC)=C7)=C\C(=C2)[O-]~3~6)~[O-]5~4)=CC(OCCCCCCCC)=C1OCCCCCCCC,116067.0,,C130H216Cu2O18,2194.187,,,Cr 72.1 D 190.3 is
93613,93614,CCCCCCCCCCOC1=CC(C2=O~[Cu+2]34~O=C(C5=CC(OCCCCCCCCCC)=C(OCCCCCCCCCC)C=C5)C=C5/C=C(/C6=CC(OCCCCCCCCCC)=C(OCCCCCCCCCC)C(OCCCCCCCCCC)=C6)[O-]~[Cu+2]6(~[O-]/C(C7=CC(OCCCCCCCCCC)=C(OCCCCCCCCCC)C=C7)=C\C(=C2)[O-]~3~6)~[O-]5~4)=CC(OCCCCCCCCCC)=C1OCCCCCCCCCC,116072.0,,C134H224Cu2O16,2218.295,,,Cr 120.5 D 192.3 is
93629,93630,CCCCCCCCCCCCOC1=CC(/C=C/C2=CC(/C=C/C3=CC(OCCCCCCCCCCCC)=CC(OCCCCCCCCCCCC)=C3)=CN(~[Ag+]~N3=CC(/C=C/C4=CC(OCCCCCCCCCCCC)=CC(OCCCCCCCCCCCC)=C4)=CC(/C=C/C4=CC(OCCCCCCCCCCCC)=CC(OCCCCCCCCCCCC)=C4)=C3)=C2)=CC(OCCCCCCCCCCCC)=C1.O=S(=O)([O-])C(F)(F)F,116088.0,,C139H226Ag1F3N2O11S1,2298.219,"Bis-[3',5'-Di(3,5-didodecyloxystyryl)pyridin]silver(I)triflate",,Cr 55 D 159 is
93633,93634,CCCCCCCCCCCCOC1=CC2=C3C(=O~[Cu+2]4(~O=C5C6=CC(OCCCCCCCCCCCC)=C(OCCCCCCCCCCCC)C(OCCCCCCCCCCCC)=C6C(=O)C6=C5C(=C(OCCCCCCCCCCCC)C(OCCCCCCCCCCCC)=C6)[O-]~4)~[O-]C3=C1OCCCCCCCCCCCC)C1=CC(OCCCCCCCCCCCC)=C(OCCCCCCCCCCCC)C(OCCCCCCCCCCCC)=C1C2=O,116092.0,,C148H254Cu1O16,2353.137,,,Cr 71.9 D 146.2 is
93640,93641,CCCCCCCCCCCCOC1=CC2=C3C(=O~[Pd+2]4(~O=C5C6=CC(OCCCCCCCCCCCC)=C(OCCCCCCCCCCCC)C(OCCCCCCCCCCCC)=C6C(=O)C6=C5C(=C(OCCCCCCCCCCCC)C(OCCCCCCCCCCCC)=C6)[O-]~4)~[O-]C3=C1OCCCCCCCCCCCC)C1=CC(OCCCCCCCCCCCC)=C(OCCCCCCCCCCCC)C(OCCCCCCCCCCCC)=C1C2=O,116099.0,,C148H254O16Pd1,2395.991,,,Cr 68 D 168 is
93641,93642,CCCCCCCCCCCCOC1=CC=C(/C=C/C2=CC(/C=C/C3=CC=C(OCCCCCCCCCCCC)C(OCCCCCCCCCCCC)=C3)=CN(~[Ag+]~N3=CC(/C=C/C4=CC=C(OCCCCCCCCCCCC)C(OCCCCCCCCCCCC)=C4)=CC(/C=C/C4=CC=C(OCCCCCCCCCCCC)C(OCCCCCCCCCCCC)=C4)=C3)=C2)C=C1OCCCCCCCCCCCC.CCCCCCCCCCCCS(=O)(=O)[O-],116100.0,,C150H251Ag1N2O11S1,2398.54,"Bis-[3',5'-Di(3,4-didodecyloxystyryl)pyridin]silver(I)dodecylsulfate",,Cr 68 D 183 is
93642,93643,CCCCCCCCCCCCOC1=CC(/C=C/C2=CC(/C=C/C3=CC(OCCCCCCCCCCCC)=CC(OCCCCCCCCCCCC)=C3)=CN(~[Ag+]~N3=CC(/C=C/C4=CC(OCCCCCCCCCCCC)=CC(OCCCCCCCCCCCC)=C4)=CC(/C=C/C4=CC(OCCCCCCCCCCCC)=CC(OCCCCCCCCCCCC)=C4)=C3)=C2)=CC(OCCCCCCCCCCCC)=C1.CCCCCCCCCCCCS(=O)(=O)[O-],116101.0,,C150H251Ag1N2O11S1,2398.54,"Bis-[3',5'-Di(3,5-didodecyloxystyryl)pyridin]silver(I)dodecylsulfate",,Cr 48 D 123 is
93650,93651,CCCCCCCCCCOC1=CC(C2=O~[Cu+2]34~O=C(C5=CC(OCCCCCCCCCC)=C(OCCCCCCCCCC)C(OCCCCCCCCCC)=C5)C=C5/C=C(/C6=CC(OCCCCCCCCCC)=C(OCCCCCCCCCC)C(OCCCCCCCCCC)=C6)[O-]~[Cu+2]6(~[O-]/C(C7=CC(OCCCCCCCCCC)=C(OCCCCCCCCCC)C(OCCCCCCCCCC)=C7)=C\C(=C2)[O-]~3~6)~[O-]5~4)=CC(OCCCCCCCCCC)=C1OCCCCCCCCCC,116109.0,,C154H264Cu2O18,2530.825,,,Cr 76.3 D 181.2 is
93652,93653,CCCCCCCCCCCCCCCCOC1=CC=C(/C2=C/C3=C/C(C4=CC(OCCCCCCCCCCCCCCCC)=C(OCCCCCCCCCCCCCCCC)C=C4)=O~[Cu+2]45~O=C(C6=CC=C(OCCCCCCCCCCCCCCC)C(OCCCCCCCCCCCCCCC)=C6)C=C6C=C(C7=CC(OCCCCCCCCCCCCCCCC)=C(OCCCCCCCCCCCCCCCC)C=C7)[O-]~[Cu+2](~[O-]2)(~[O-]6~4)~[O-]3~5)C=C1OCCCCCCCCCCCCCCCC,116111.0,,C160H276Cu2O14,2550.987,,,Cr 135.2 D 187.3 is
93657,93658,CCCCCCCCCCOC1=CC(C2=C/C3=C/C4=C/C(C5=CC(OCCCCCCCCCC)=C(OCCCCCCCCCC)C(OCCCCCCCCCC)=C5)=O~[Cu+2]5(~[O-]C(C6=CC(OCCCCCCCCCC)=C(OCCCCCCCCCC)C(OCCCCCCCCCC)=C6)=C/C(=C/C6=CC(C7=CC(OCCCCCCCCCC)=C(OCCCCCCCCCC)C(OCCCCCCCCCC)=C7)=O~[Cu+2](~[O-]6)(~[O-]2)~O3)O~5)~[O-]4)=CC(OCCCCCCCCCC)=C1OCCCCCCCCCC,116116.0,,C158H268Cu2O20,2614.899,,,Cr 125.3 D 193.4 is
93671,93672,CCCCCCCCCCCCOC1=CC(C2=O~[Cu+2]34~O=C(C5=CC(OCCCCCCCCCCCC)=C(OCCCCCCCCCCCC)C(OCCCCCCCCCCCC)=C5)C=C5/C=C(/C6=CC(OCCCCCCCCCCCC)=C(OCCCCCCCCCCCC)C(OCCCCCCCCCCCC)=C6)[O-]~[Cu+2]6(~[O-]/C(C7=CC(OCCCCCCCCCCCC)=C(OCCCCCCCCCCCC)C(OCCCCCCCCCCCC)=C7)=C\C(=C2)[O-]~3~6)~[O-]5~4)=CC(OCCCCCCCCCCCC)=C1OCCCCCCCCCCCC,116130.0,,C178H312Cu2O18,2867.463,,,Cr 55.5 D 164.1 is
