,index,smiles,comp.ID,CAS-RN,formula,mass,name,line,phases
88779,88780,CCCCCCCCCCCCCC(=O)N(CCCCCCCCC)C[C@H](O)[C@@H](O)[C@H](O)[C@H](O)CO,90340.0,,C29H59N1O6,517.782,,,Cr' 55.3 Cr 75.6 D 100.2 is
88780,88781,CCCCCCCCCCCCCC(=O)N(CCCCCCCCCC)C[C@H](O)[C@@H](O)[C@H](O)[C@H](O)CO,90341.0,,C30H61N1O6,531.808,,,Cr 76.9 D 111 is
88781,88782,CCCCCCCCCCCCCCN(C[C@H](O)[C@@H](O)[C@H](O)[C@H](O)CO)C(=O)CCCCCCCCCCCCC,90343.0,,C34H69N1O6,587.915,,,Cr 92.3 D 126.3 is
88782,88783,CCCCCCCCCCCCCCCCN(C[C@H](O)[C@@H](O)[C@H](O)[C@H](O)CO)C(=O)CCCCCCCCCCCCC,90344.0,,C36H73N1O6,615.968,,,Cr 92.5 D 126.7 is
88804,88805,CCCCCCCCCCCC(=O)OC[C@H]1O[C@@H](OCCCCCCCC)[C@H](O)[C@@H](O)[C@@H]1O,90366.0,,C26H50O7,474.671,,,Cr 71 D 87.7 is
88805,88806,CCCCCCCCCCCC(=O)OC[C@H]1O[C@H](OCCCCCCCC)[C@H](O)[C@@H](O)[C@@H]1O,90367.0,,C26H50O7,474.671,,,Cr 57.2 D 20.2 is
88806,88807,CCCCCCCCCCCC(=O)OC[C@H]1O[C@H](OCCCCCCCC)[C@@H](O)[C@@H](O)[C@@H]1O,90368.0,,C26H50O7,474.671,,,Cr <20 D 5 is
88807,88808,CCCCCCCCCCCC(=O)OC[C@H]1O[C@@H](OCCCCCCCC)[C@H](O)[C@@H](O)[C@H]1O,90369.0,,C26H50O7,474.671,,,Cr 91.7 D 84.8 is
88829,88830,C[N+](C)(CCCCCCCCCCCOC1=CC2=C(C=C1OCCCCCCCCCCC[N+](C)(C)C(=O)[O-])C1=N/C3=C4\C=C(OCCCCCCCCCCC[N+](C)(C)C(=O)[O-])C(OCCCCCCCCCCC[N+](C)(C)C(=O)[O-])=C\C4=C(/N=C4\N=C(\N=C5/N/C(=N/C2=N/1)C1=C5C=C(OCCCCCCCCCCC[N+](C)(C)C(=O)[O-])C(OCCCCCCCCCCC[N+](C)(C)C(=O)[O-])=C1)C1=C4C=C(OCCCCCCCCCCC[N+](C)(C)C(=O)[O-])C(OCCCCCCCCCCC[N+](C)(C)C(=O)[O-])=C1)N3)CC(=O)[O-],90391.0,,C145H236N16O24,2587.518,,,Cr 73 X 89 Dh 270 is
88830,88831,CCCCCCCCCCOC1=C(OCCCCCCCCCC)C=C2OCCOCCOC3=C/C4=C(/C=C/3OCCOCCOC2=C1)C1=N\C4=N/C2=C3\C=C4\OCCOCCOC5=CC(OCCCCCCCCCC)=C(OCCCCCCCCCC)C=C5OCCOCCO\C4=C\C3=C(/N=C3\N=C(\N=C4\NC(=N/1)/C1=C4/C=C4\OCCOCCOC5=CC(OCCCCCCCCCC)=C(OCCCCCCCCCC)C=C5OCCOCCO\C4=C\1)C1=C3/C=C3/OCCOCCOC4=CC(OCCCCCCCCCC)=C(OCCCCCCCCCC)C=C4OCCOCCO/C3=C\1)N2,90392.0,,C168H250N8O32,2893.817,,,Cr 148 Dh ? is
88861,88862,CCCCCCCCCCCCOC1=C(OCCCCCCCCCCCC)C(OCCCCCCCCCCCC)=C2/C=N3/C4=CC=C(C=C4)/N4=C/C5=C(OCCCCCCCCCCCC)C(OCCCCCCCCCCCC)=C(OCCCCCCCCCCCC)C=C5[Pd]~45SC#N~[Pd]4(SC#N~5)C5=CC(OCCCCCCCCCCCC)=C(OCCCCCCCCCCCC)C(OCCCCCCCCCCCC)=C5/C=N~4/C4=CC=C(C=C4)/N4=C/C5=C(OCCCCCCCCCCCC)C(OCCCCCCCCCCCC)=C(OCCCCCCCCCCCC)C=C5[Pd]~45SC#N~[Pd]~3(SC#N~5)C2=C1,90423.0,,C188H316N8O12Pd4S4,3434.427,,,Cr 50 D 290 dec
88862,88863,CCCCCCCCCCCCOC1=C(OCCCCCCCCCCCC)C(OCCCCCCCCCCCC)=C2/C=N3/C4=CC=C(C=C4)/N4=C/C5=C(OCCCCCCCCCCCC)C(OCCCCCCCCCCCC)=C(OCCCCCCCCCCCC)C=C5[Pd]~45C=[N+]=[N-]~[Pd]4(N=[N+]=[N-]~5)C5=CC(OCCCCCCCCCCCC)=C(OCCCCCCCCCCCC)C(OCCCCCCCCCCCC)=C5/C=N~4/C4=CC=C(C=C4)/N4=C/C5=C(OCCCCCCCCCCCC)C(OCCCCCCCCCCCC)=C(OCCCCCCCCCCCC)C=C5[Pd]~45N=[N+]=[N-]~[Pd]~3(C=[N+]=[N-]~5)C2=C1,90424.0,,C186H318N14O12Pd4,3368.202,,,Cr 60 D 87 D >150 dec
88863,88864,CCCCCCCCCCCCOC1=C(OCCCCCCCCCCCC)C(OCCCCCCCCCCCC)=C2/C=N3/C4=CC=C(C=C4)/C=C/C4=CC=C(C=C4)/N4=C/C5=C(OCCCCCCCCCCCC)C(OCCCCCCCCCCCC)=C(OCCCCCCCCCCCC)C=C5[Pd]~45Cl~[Pd]4(Cl~5)C5=CC(OCCCCCCCCCCCC)=C(OCCCCCCCCCCCC)C(OCCCCCCCCCCCC)=C5/C=N~4/C4=CC=C(C=C4)/C=C/C4=CC=C(C=C4)/N4=C/C5=C(OCCCCCCCCCCCC)C(OCCCCCCCCCCCC)=C(OCCCCCCCCCCCC)C=C5[Pd]~45Cl~[Pd]~3(Cl~5)C2=C1,90425.0,,C200H328Cl4N4O12Pd4,3548.176,,,Cr 126 D 248 D 270 dec
88864,88865,CCCCCCCCCCCCOC1=C(OCCCCCCCCCCCC)C(OCCCCCCCCCCCC)=C2/C=N3/C4=CC=C(C=C4)/C=C/C4=CC=C(C=C4)/N4=C/C5=C(OCCCCCCCCCCCC)C(OCCCCCCCCCCCC)=C(OCCCCCCCCCCCC)C=C5[Pd]~45Br~[Pd]4(Br~5)C5=CC(OCCCCCCCCCCCC)=C(OCCCCCCCCCCCC)C(OCCCCCCCCCCCC)=C5/C=N~4/C4=CC=C(C=C4)/C=C/C4=CC=C(C=C4)/N4=C/C5=C(OCCCCCCCCCCCC)C(OCCCCCCCCCCCC)=C(OCCCCCCCCCCCC)C=C5[Pd]~45Br~[Pd]~3(Br~5)C2=C1,90426.0,,C200H328Br4N4O12Pd4,3725.98,,,Cr 126 D 252 dec
88865,88866,CCCCCCCCCCCCOC1=C(OCCCCCCCCCCCC)C(OCCCCCCCCCCCC)=C2/C=N3/C4=CC=C(C=C4)/C=C/C4=CC=C(C=C4)/N4=C/C5=C(OCCCCCCCCCCCC)C(OCCCCCCCCCCCC)=C(OCCCCCCCCCCCC)C=C5[Pd]~45I~[Pd]4(I~5)C5=CC(OCCCCCCCCCCCC)=C(OCCCCCCCCCCCC)C(OCCCCCCCCCCCC)=C5/C=N~4/C4=CC=C(C=C4)/C=C/C4=CC=C(C=C4)/N4=C/C5=C(OCCCCCCCCCCCC)C(OCCCCCCCCCCCC)=C(OCCCCCCCCCCCC)C=C5[Pd]~45I~[Pd]~3(I~5)C2=C1,90427.0,,C200H328I4N4O12Pd4,3913.982,,,Cr 98 D 244 dec
88884,88885,CCCCCOC1=CC2=C(C=C1OCCCCC)C1=C/C3=N/C4=C(\C=C\C=C/4)\N=C3/C=C\1C1=C2C=C(OCCCCC)C(OCCCCC)=C1,90446.0,,C44H54N2O4,674.911,,,Cr 193.6 D 175.7 is
88885,88886,CCCCCCCCCCCCOC1=CC(C(=O)OC2=CC=C(/C=N/C3=CC=C(C4=CC=C(/N=C/C5=CC=C(OC(=O)C6=CC(OCCCCCCCCCCCC)=C(OCCCCCCCCCCCC)C(OCCCCCCCCCCCC)=C6)C=C5)C=C4)C=C3)C=C2)=CC(OCCCCCCCCCCCC)=C1OCCCCCCCCCCCC,90447.0,,C112H172N2O10,1706.572,,,Cr 72 Dob 146 is
88886,88887,CCCCCCCCCCCCOC1=CC(C(=O)OC2=CC=C(C(=O)O[H]~N3=CC=C(C4=CC=N(~[H]OC(=O)C5=CC=C(OC(=O)C6=CC(OCCCCCCCCCCCC)=C(OCCCCCCCCCCCC)C(OCCCCCCCCCCCC)=C6)C=C5)C=C4)C=C3)C=C2)=CC(OCCCCCCCCCCCC)=C1OCCCCCCCCCCCC,90448.0,,C110H172N2O14,1746.548,,,Cr 73 Dob 82 is
88888,88889,CCCCCCCCCCCCOC(=O)C(=CC1=CC=C(C(=O)OC2=CC=C(/C=N/C3=CC=C(C4=CC=C(/N=C/C5=CC=C(OC(=O)C6=CC=C(C=C(C(=O)OCCCCCCCCCCCC)C(=O)OCCCCCCCCCCCC)C=C6)C=C5)C=C4)C=C3)C=C2)C=C1)C(=O)OCCCCCCCCCCCC,90450.0,,C96H128N2O12,1502.05,,,Cr 111 Dob 206 is
88891,88892,CCCCCCCCCC(CCCCCCCCC)CCC/C1=C2\SC3=C(S/C(=C4\SC5=C(S4)SC4=C(\CCCC(CCCCCCCCC)CCCCCCCCC)C6=C(C(=O)N(C)C6=O)/C(OCCC(CCCCCCCCC)CCCCCCCCC)=C\4S5)S3)S\C2=C(/OCCC(CCCCCCCCC)CCCCCCCCC)C2=C1C(=O)N(C)C2=O,90453.0,,C110H182N2O6S8,1885.152,,,Cr ? Dr 64.7 is
88892,88893,CCCCCCCCCC(CCCCCCCCC)CCC/C1=C2\C=C3\S/C(=C4\SC5=C/C6=C(\CCCC(CCCCCCCCC)CCCCCCCCC)C7=C(C(=O)N(C)C7=O)\C(OCCC(CCCCCCCCC)CCCCCCCCC)=C6/C=C\5S4)S\C3=C\C2=C(/OCCC(CCCCCCCCC)CCCCCCCCC)C2=C1C(=O)N(C)C2=O,90454.0,,C114H186N2O6S4,1808.966,,,Cr 30 Dr 106 is
88927,88928,CCCCCCCCCCCC(=O)OC[C@H]1O[C@@H](OCCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)[C@H](O)[C@@H](O)[C@@H]1O,90489.0,,C29H39F17O7,822.589,,,Cr 74 D 147 is
88951,88952,CCCCCCCCC1=O~[Cu]23N(C=C1)C1=CC=C(C4=CC5=C(C=C4)N4/C=C\C(CCCCCCCC)=O~[Cu]46N5C=CC(CCCCCCCC)=O~6)C=C1N2C=CC(CCCCCCCC)=O~3,90513.0,,C56H82Cu2N4O4,1002.367,,,Cr ? D ? is
88952,88953,CCCCCCCCC1=O~[Co]23N(C=C1)C1=CC=C(C4=CC5=C(C=C4)N4/C=C\C(CCCCCCCC)=O~[Co]46N5C=CC(CCCCCCCC)=O~6)C=C1N2C=CC(CCCCCCCC)=O~3,90514.0,,C56H82Co2N4O4,993.141,,,Cr ? D ? is
88953,88954,CCCCCCCCC1=O~[Ni]23N(C=C1)C1=CC=C(C4=CC5=C(C=C4)N4/C=C\C(CCCCCCCC)=O~[Ni]46N5C=CC(CCCCCCCC)=O~6)C=C1N2C=CC(CCCCCCCC)=O~3,90515.0,,C56H82N4Ni2O4,992.661,,,Cr ? D ? is
88956,88957,CCCCCCCCCCCCC1=CC=C(/C2=C3\C=C/C4=C(\C5=CC=C(CCCCCCCCCCCC)C=C5)C5=N6/C(=C(/C7=CC=C(CCCCCCCCCCCC)C=C7)C7=CC=C8/C(C9=CC=C(CCCCCCCCCCCC)C=C9)=C9/C=CC2=N9~[Mn+]~6(N87)N34)C=C5)C=C1.N#C[C](C#N)C1=CC=C([C-](C#N)C#N)C=C1,90518.0,,C104H128Mn1N8,1545.121,,,Cr' 80 Cr 183 D 230 is
88994,88995,CCCCCCCCC1=CC=C(CCCCCCCC)C2=C1C1=N/C3=C4\C(CCCCCCCC)=CC=C(CCCCCCCC)\C4=C(/N=C4\N=C(\N=C5/N/C(=N/C2=N/1)C1=C5C=NC=C1)C1=C4C(CCCCCCCC)=CC=C1CCCCCCCC)N3,90556.0,,C79H113N9,1188.803,,,(99) Cr 142 D 156 Dhd 237 is
88995,88996,CCCCCCCCC1=CC=C(CCCCCCCC)C2=C1C1=N/C3=C4\C(CCCCCCCC)=CC=C(CCCCCCCC)\C4=C4/N=C5C6=C(C(CCCCCCCC)=CC=C6CCCCCCCC)C6=N/5~[Ni]5(N7/C(=N/C2=N/1~5)C1=C(C=NC=C1)\C7=N\6)N34,90557.0,,C79H111N9Ni1,1245.48,,,(81) Cr 140 D 149 Dhd 273 is
88999,89000,CCCCCCCCOC1=C(OCCCCCCCC)C(OCCCCCCCC)=C2/C=N3/C4=CC=C(C=C4)/N4=C/C5=C(OCCCCCCCC)C(OCCCCCCCC)=C(OCCCCCCCC)C=C5[Pd]~45Cl~[Pd]4(Cl~5)C5=CC(OCCCCCCCC)=C(OCCCCCCCC)C(OCCCCCCCC)=C5/C=N~4/C4=CC=C(C=C4)/N4=C/C5=C(OCCCCCCCC)C(OCCCCCCCC)=C(OCCCCCCCC)C=C5[Pd]~45Cl~[Pd]~3(Cl~5)C2=C1,90561.0,,C136H220Cl4N4O12Pd4,2670.634,,,Cr 76 D 320 is
89000,89001,CCCCCCCCCCOC1=C(OCCCCCCCCCC)C(OCCCCCCCCCC)=C2/C=N3/C4=CC=C(C=C4)/N4=C/C5=C(OCCCCCCCCCC)C(OCCCCCCCCCC)=C(OCCCCCCCCCC)C=C5[Pd]~45Cl~[Pd]4(Cl~5)C5=CC(OCCCCCCCCCC)=C(OCCCCCCCCCC)C(OCCCCCCCCCC)=C5/C=N~4/C4=CC=C(C=C4)/N4=C/C5=C(OCCCCCCCCCC)C(OCCCCCCCCCC)=C(OCCCCCCCCCC)C=C5[Pd]~45Cl~[Pd]~3(Cl~5)C2=C1,90562.0,,C160H268Cl4N4O12Pd4,3007.272,,,Cr 55 D 220 D 316 is
89001,89002,CCCCCCCCCCCCCCOC1=C(OCCCCCCCCCCCCCC)C(OCCCCCCCCCCCCCC)=C2/C=N3/C4=CC=C(C=C4)/N4=C/C5=C(OCCCCCCCCCCCCCC)C(OCCCCCCCCCCCCCC)=C(OCCCCCCCCCCCCCC)C=C5[Pd]~45Cl~[Pd]4(Cl~5)C5=CC(OCCCCCCCCCCCCCC)=C(OCCCCCCCCCCCCCC)C(OCCCCCCCCCCCCCC)=C5/C=N~4/C4=CC=C(C=C4)/N4=C/C5=C(OCCCCCCCCCCCCCC)C(OCCCCCCCCCCCCCC)=C(OCCCCCCCCCCCCCC)C=C5[Pd]~45Cl~[Pd]~3(Cl~5)C2=C1,90563.0,,C208H364Cl4N4O12Pd4,3680.547,,,Cr 74 D ? D 277 is
89002,89003,CCCCCCCCCCCCCCCCOC1=C(OCCCCCCCCCCCCCCCC)C(OCCCCCCCCCCCCCCCC)=C2/C=N3/C4=CC=C(C=C4)/N4=C/C5=C(OCCCCCCCCCCCCCCCC)C(OCCCCCCCCCCCCCCCC)=C(OCCCCCCCCCCCCCCCC)C=C5[Pd]~45Cl~[Pd]4(Cl~5)C5=CC(OCCCCCCCCCCCCCCCC)=C(OCCCCCCCCCCCCCCCC)C(OCCCCCCCCCCCCCCCC)=C5/C=N~4/C4=CC=C(C=C4)/N4=C/C5=C(OCCCCCCCCCCCCCCCC)C(OCCCCCCCCCCCCCCCC)=C(OCCCCCCCCCCCCCCCC)C=C5[Pd]~45Cl~[Pd]~3(Cl~5)C2=C1,90564.0,,C232H412Cl4N4O12Pd4,4017.185,,,Cr 81 D ? D 265 is
89003,89004,CCCCCCCCCCCCCCCCCCOC1=C(OCCCCCCCCCCCCCCCCCC)C(OCCCCCCCCCCCCCCCCCC)=C2/C=N3/C4=CC=C(C=C4)/N4=C/C5=C(OCCCCCCCCCCCCCCCCCC)C(OCCCCCCCCCCCCCCCCCC)=C(OCCCCCCCCCCCCCCCCCC)C=C5[Pd]~45Cl~[Pd]4(Cl~5)C5=CC(OCCCCCCCCCCCCCCCCCC)=C(OCCCCCCCCCCCCCCCCCC)C(OCCCCCCCCCCCCCCCCCC)=C5/C=N~4/C4=CC=C(C=C4)/N4=C/C5=C(OCCCCCCCCCCCCCCCCCC)C(OCCCCCCCCCCCCCCCCCC)=C(OCCCCCCCCCCCCCCCCCC)C=C5[Pd]~45Cl~[Pd]~3(Cl~5)C2=C1,90565.0,,C256H460Cl4N4O12Pd4,4353.823,,,Cr 95 D ? D 249 is
89004,89005,CCCCCCCCCCCCOC1=CC=C2C(=C1OCCCCCCCCCCCC)/C=N1/C3=CC=C(C=C3)/N3=C/C4=C(OCCCCCCCCCCCC)C(OCCCCCCCCCCCC)=CC=C4[Pd]~34Cl~[Pd]3(Cl~4)C4=CC=C(OCCCCCCCCCCCC)C(OCCCCCCCCCCCC)=C4/C=N~3/C3=CC=C(C=C3)/N3=C/C4=C(OCCCCCCCCCCCC)C(OCCCCCCCCCCCC)=CC=C4[Pd]~34Cl~[Pd]2~1Cl~4,90566.0,,C136H220Cl4N4O8Pd4,2606.636,,,Cr 106 D ? D 295 is
89005,89006,CCCCCCCCCCCCCCCCCCOC1=CC=C2C(=C1OCCCCCCCCCCCCCCCCCC)/C=N1/C3=CC=C(C=C3)/N3=C/C4=C(OCCCCCCCCCCCCCCCCCC)C(OCCCCCCCCCCCCCCCCCC)=CC=C4[Pd]~34Cl~[Pd]3(Cl~4)C4=CC=C(OCCCCCCCCCCCCCCCCCC)C(OCCCCCCCCCCCCCCCCCC)=C4/C=N~3/C3=CC=C(C=C3)/N3=C/C4=C(OCCCCCCCCCCCCCCCCCC)C(OCCCCCCCCCCCCCCCCCC)=CC=C4[Pd]~34Cl~[Pd]2~1Cl~4,90567.0,,C184H316Cl4N4O8Pd4,3279.912,,,Cr 94 D ? D 254 is
89006,89007,CCCCCCCCCCCCOC1=CC(OCCCCCCCCCCCC)=C2/C=N3/C4=CC=C(C=C4)/N4=C/C5=C(OCCCCCCCCCCCC)C=C(OCCCCCCCCCCCC)C=C5[Pd]~45Cl~[Pd]4(Cl~5)C5=CC(OCCCCCCCCCCCC)=CC(OCCCCCCCCCCCC)=C5/C=N~4/C4=CC=C(C=C4)/N4=C/C5=C(OCCCCCCCCCCCC)C=C(OCCCCCCCCCCCC)C=C5[Pd]~45Cl~[Pd]~3(Cl~5)C2=C1,90568.0,,C136H220Cl4N4O8Pd4,2606.636,,,Cr 93 D ? D 257 is
89196,89197,CCCCCCOC(=O)C[C@@H](OS(=O)[O-])C(=O)OCCCCCC.[Na+],90758.0,,C16H29Na1O7S1,388.452,,,Cr ? D ? is
89197,89198,CCCCCCCCOC(=O)C[C@@H](OS(=O)[O-])C(=O)OCCCCCCCC.[Na+],90759.0,,C20H37Na1O7S1,444.558,,,Cr ? D ? is
89198,89199,CCC(C)COC(=O)CC(OS(=O)[O-])C(=O)OCC(C)CC.[Na+],90760.0,,C14H25Na1O7S1,360.399,,,Cr ? D ? is
89199,89200,CCCCC(C)COC(=O)CC(OS(=O)[O-])C(=O)OCC(C)CCCC.[Na+],90761.0,,C18H33Na1O7S1,416.505,,,Cr ? D ? is
89201,89202,CCCCC(C)COC(=O)CC(OS(=O)[O-])C(=O)OCC(C)CCCC.CCCCC(C)COC(=O)CC(OS(=O)[O-])C(=O)OCC(C)CCCC.[Ba+2],90763.0,,C36H66Ba1O14S2,924.358,,,Cr ? D ? is
89208,89209,CCC(CC)CCCCC(=O)OC1=C(OC(=O)CCCCC(CC)CC)C(OC(=O)CCCCC(CC)CC)=C(OC(=O)CCCOC(CC)CC)C(OC(=O)CCCCC(CC)CC)=C1OC(=O)CCCCC(CC)CC,90770.0,,C65H112O13,1101.577,,,Cr 60 D 86 D 87 is
89209,89210,CCC(CC)CCCCC(=O)OC1C(OC(=O)CCCCC(CC)CC)C(OC(=O)CCCCC(CC)CC)C(OC(=O)CCCOC(CC)CC)C(OC(=O)CCCCC(CC)CC)C1OC(=O)CCCCC(CC)CC,90771.0,,C65H118O13,1107.625,,,Cr 38 D 186 is
89240,89241,CCCCCC[C@@H](OC)OC1=C(O[C@@H](CCCCCC)OC)C=C2C(=C1)C1=CC(O[C@@H](CCCCCC)OC)=C(O[C@@H](CCCCCC)OC)C=C1C1=CC(O[C@@H](CCCCCC)OC)=C(O[C@@H](CCCCCC)OC)C=C21,90802.0,,C66H108O12,1093.557,,,Cr -14 D 85 is
89279,89280,CCCCCCCCCCCCCCCCCC(=O)OCC(CO[C@@H]1O[C@H](CO)[C@H](O)[C@H](O)[C@H]1O)OC(=O)CCCCCCCCCCCCCCC,90841.0,,C43H82O10,759.105,,,Cr 94 D 154 is
89304,89305,CCCCCCCCCCCCCCCCCC(=O)NC[C@H]1OC(SCCCCCCCCCCCC)(SCCCCCCCCCCCC)[C@H](O)[C@@H](O)[C@H]1O,90866.0,,C48H95N1O5S2,830.402,,,Cr 112 Drd 84 Dhd 91 is
89319,89320,CCCCCCCCOC1=C(OCCCCCCCC)/C=C2/C(=O)NN=C(O)/C2=C\1,90881.0,,C24H38N2O4,418.57,,,Cr 100 Dh 271 is
89320,89321,CCCCCCCCCCCCOC1=C(OCCCCCCCCCCCC)/C=C2/C(=O)NN=C(O)/C2=C\1,90882.0,,C32H54N2O4,530.782,,,Cr 105 Dh 250 is
89321,89322,CCCCCCCCCCCCCCCCOC1=C(OCCCCCCCCCCCCCCCC)/C=C2/C(=O)NN=C(O)/C2=C\1,90883.0,,C40H70N2O4,642.995,,,Cr 104 D 228 is
89329,89330,CCCOC(=O)C1=CC=C(C2=CC=C(OC(=O)C3=CC=C(C4=CC=C(OCC(C)OCC(C)OCC(C)OCC(C)OCC(C)OCC(C)OCC(C)OCC(C)OCC(C)OCC(C)OCC(C)OCC(C)OCC(C)OCC(C)OCC(C)OCC(C)OCC(C)OCC(C)OCC(C)OCC(C)O)C=C4)C=C3)C=C2)C=C1,90891.0,,C89H144O25,1614.081,,,Cr 19.4 D 41 is
89330,89331,CCCOC(=O)C1=CC=C(C2=CC=C(OC(=O)C3=CC=C(C4=CC=C(OCC(C)OCC(C)OCC(C)OCC(C)OCC(C)OCC(C)OCC(C)OCC(C)OCC(C)OCC(C)OCC(C)OCC(C)OCC(C)OCC(C)OCC(C)OCC(C)OCC(C)O)C=C4)C=C3)C=C2)C=C1,90892.0,,C80H126O22,1439.843,,,Cr 20.1 D 46.2 is
89331,89332,CCCOC(=O)C1=CC=C(C2=CC=C(OC(=O)C3=CC=C(C4=CC=C(OCC(C)OCC(C)OCC(C)OCC(C)OCC(C)OCC(C)OCC(C)OCC(C)OCC(C)OCC(C)OCC(C)OCC(C)OCC(C)OCC(C)OCC(C)O)C=C4)C=C3)C=C2)C=C1,90893.0,,C74H114O20,1323.685,,,Cr 19.9 cub 41.2 D 46.2 is
89449,89450,CCCCCCCCCCOC1=CC=C(C2=CC(C3=CC(OCCCCCCCCCC)=C(OCCCCCCCCCC)C(OCCCCCCCCCC)=C3)=NC(C3=CC(OCCCCCCCCCC)=C(OCCCCCCCCCC)C=C3)=N2)C=C1OCCCCCCCCCC,91011.0,,C92H156N2O7,1402.232,,,(35) Cr 59.7 Dhd 105 is
89450,89451,CCCCCCCCCCOC1=CC=C(C2=CC(C3=CC(OCCCCCCCCCC)=C(OCCCCCCCCCC)C(OCCCCCCCCCC)=C3)=NC(C3=CC(OCCCCCCCCCC)=C(OCCCCCCCCCC)C(OCCCCCCCCCC)=C3)=N2)C=C1OCCCCCCCCCC,91012.0,,C102H176N2O8,1558.497,,,(6) Cr 36.2 Dhd 131.4 is
89451,89452,CCCCCCCCCCOC1=CC=C(C2=CC(C3=CC(OCCCCCCCCCC)=C(OCCCCCCCCCC)C(OCCCCCCCCCC)=C3)=NC(C3=CC(OCCCCCCCCCC)=C(OCCCCCCCCCC)C(OCCCCCCCCCC)=C3)=N2)C=C1,91013.0,,C92H156N2O7,1402.232,,,(42) Cr 56.5 Dhd 114 is
89452,89453,CCCCCCCCCCOC1=CC(C2=NC(C3=CC(OCCCCCCCCCC)=C(OCCCCCCCCCC)C(OCCCCCCCCCC)=C3)=NC(C3=CC=CC=C3)=C2)=CC(OCCCCCCCCCC)=C1OCCCCCCCCCC,91014.0,,C82H136N2O6,1245.967,,,(38) Cr 45.7 Dhd 82.9 is
89574,89575,CCCCCCCCCCCCOC1=CC(OCCCCCCCCCCCC)=CC(OC(=O)CCC2=C(C)/C3=C/C4=C(C)C(/C=C/C5=CC=C(OCCCCCCCCCCCC)C(OCCCCCCCCCCCC)=C5)=C(/C=C5\N=C(/C=C6\N/C(=C\C2=N3)C(CCC(=O)OC2=CC(OCCCCCCCCCCCC)=CC(OCCCCCCCCCCCC)=C2)=C6C)C(/C=C/C2=CC(OCCCCCCCCCCCC)=C(OCCCCCCCCCCCC)C=C2)=C5C)N4)=C1,91136.0,,C154H242N4O12,2341.589,,,Cr ? D ? is
89698,89699,CCCCCOC1=C(OCCCCC)C=C2C(=C1)C1=CC(OCCCCC)=C(OCCCCC)C=C1C1=CC(OCCCCCCCCCCS)=C(OCCCCC)C=C21,91265.0,185850-26-4,C53H82O6S1,847.28,"2-(10-Mercaptodecyloxy)-3,6,7,10,11-pentakis(pentyloxy)triphenylene",,Cr ? D ? is
89699,89700,CCCCCOC1=C(OCCCCC)C=C2C(=C1)C1=CC(OCCCCC)=C(OCCCCC)C=C1C1=CC(OCCCCCCCCCCCSSCCCCCCCCCCCO)=C(OCCCCC)C=C21,91266.0,185850-32-2,C65H106O7S2,1063.663,"2-(11-(1-Hydroxyundecyl)-11'-(undecyloxy)dithio)-3,6,7,10,11-pentakis(pentyloxy)triphenylene",,Cr ? D ? is
89700,89701,CCCCCOC1=C(OCCCC)C=C2C(=C1)C1=CC(OCCCCC)=C(OCCCCC)C=C1C1=CC(OCCCCCCCCCCCSSCCCCCCCCCCCOC3=C(OCCCCC)C=C4C5=CC(OCCCCC)=C(OCCCCC)C=C5C5=CC(OCCCCC)=C(OCCCCC)C=C5C4=C3)=C(OCCCCC)C=C21,91267.0,185850-28-6,C107H164O12S2,1706.57,"Bis(2-(11-mercaptoundecyloxy)-3,6,7,10,11-pentakis(pentyloxy)triphenylene)",,Cr ? D ? is
89760,89761,CCCCCOC1=CC2=C3C(=C1)C1=C(C=C(OCCCCC)C(OCCCCC)=C1)/C1=C/C(OCCCCC)=C\C(=C31)C1=C2C=C(OCCCCC)C(OCCCCC)=C1,91331.0,,C54H74O6,819.162,,,(96) Cr 120.5 Dh 223.1 is
89798,89799,CCCCCCCCCCCCOC1=CC(C(=O)N(CC(O)CO)CC(O)CO)=CC(OCCCCCCCCCCCC)=C1OCCCCCCCCCCCC,91369.0,,C49H91N1O8,822.249,,,Cr 40 D 142 is
89811,89812,CCCCCCOC1=CC2=C(C=C1OCCCCC)C1=C(C=C(OCCCCCC)C(OCCCCCC)=C1)C1=C2C=C2C(=C1)C1=CC3=C(C=C1C1=CC4=C(C=C21)C1=C(/C=C(OCCCCC)\C(OCCCCCC)=C/1)C1=C4C=C(OCCCCCC)C(OCCCCCC)=C1)C1=C(C=C(OCCCCCC)C(OCCCCCC)=C1)C1=C3C=C(OCCCCCC)C(OCCCCCC)=C1,91382.0,,C124H170O12,1852.669,,,Cr 100 Dr >400 dec
89865,89866,CCCCCCCCOC1=CC(C(=O)NC2=CC(C(=O)OC)=CC(NC(=O)C3=CC(OCCCCCCCC)=C(OCCCCCCCC)C(OCCCCCCCC)=C3)=C2C)=CC(OCCCCCCCC)=C1OCCCCCCCC,91436.0,,C71H116N2O10,1157.688,,,(158) Cr 168 Dh 240 is
89866,89867,CCCCCCCCCCOC1=CC(C(=O)NC2=CC(C(=O)OC)=CC(NC(=O)C3=CC(OCCCCCCCCCC)=C(OCCCCCCCCCC)C(OCCCCCCCCCC)=C3)=C2C)=CC(OCCCCCCCCCC)=C1OCCCCCCCCCC,91437.0,,C83H140N2O10,1326.007,,,(122) Cr' 90 Cr 127 Dh 217 is
